Link,Full Name,SKU,Summary,Price Currency,Price,Availability,PriceValidUntil,Aggregate Rating,Review Count,Available Finishes / Color,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Image 16,Image 17,Image 18,Image 19,Image 20,Specifications,Faucet Installation,cUPC Certification,NSF Certification,Lead Free,Undermount Installation,Flush DXF,Full DXF,Negative DXF,Water Sense,Topmount Installation,Apron Installation,Undermount To Laminate Installation,Warranty,Care and Cleaning Manual,ICC Certification,Installation,Specification,Vessel Installation
https://www.mrdirectint.com/812-silver-double-equal-bowl-low-divide-undermount-quartz-granite-sink.html,812-Silver Equal Bowl Low-Divide Undermount Quartz Granite Sink,812-Silver,"The 812-Silver is made from a granite composite material that is comprised of 80% Quartz and 20% Acrylic. The 812-Silver is anti-bacterial, stain, scratch, and heat resistant up to 550 degrees. The overall dimensions of the sink are 33"" x 19"" x 10 3/4"" and a 33"" minimum cabinet size is required. The sink features a low divide and a 3 1/2"" offset drain. As always, our Quartz Granite sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,287.00,OutOfStock,2021-07-30,5,1, 812-Silver,Undermount Installation,"Made with 80% Quartz, 20% Acrylic",All-Natural Materials - Eco-Friendly and Recyclable,Offset Drain,Heat Resistant to 550 Degrees,Stain Resistant,Scratch Resistant,Multiple Colors Available,Installation Hardware Included,Limited Lifetime Warranty,Acrylic Provides Sound Dampening - No Pads Needed,Low-Divide Center,,,,https://www.mrdirectint.com/media/products/sink/812-silver/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/812-silver/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/812-silver/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/812-silver/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/812-silver/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/812-silver/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/812-silver/product/dim_in.1000.png,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/812-silver_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_trugranite.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/812-silver_flush.dxf,,https://www.mrdirectint.com/files/dxfs/812-silver_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/812-mocha-double-equal-bowl-low-divide-undermount-quartz-granite-sink.html,812-Mocha Equal Bowl Low-Divide Undermount Quartz Granite Sink,812-Mocha,"The 812-Mocha is made from a granite composite material that is comprised of 80% Quartz and 20% Acrylic. The 812-Mocha is anti-bacterial, stain, scratch, and heat resistant up to 550 degrees. The overall dimensions of the sink are 33"" x 19"" x 10 3/4"" and a 33"" minimum cabinet size is required. The sink features a low divide and a 3 1/2"" offset drain. As always, our Quartz Granite sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,287.00,OutOfStock,2021-07-30,5,1, 812-Mocha,Undermount Installation,"Made with 80% Quartz, 20% Acrylic",All-Natural Materials - Eco-Friendly and Recyclable,Offset Drain,Heat Resistant to 550 Degrees,Stain Resistant,Scratch Resistant,Multiple Colors Available,Installation Hardware Included,Limited Lifetime Warranty,Acrylic Provides Sound Dampening - No Pads Needed,Low-Divide Center,,,,https://www.mrdirectint.com/media/products/sink/812-mocha/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/812-mocha/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/812-mocha/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/812-mocha/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/812-mocha/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/812-mocha/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/812-mocha/product/dim_in.1000.png,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/812-mocha_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_trugranite.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/812-mocha_flush.dxf,,https://www.mrdirectint.com/files/dxfs/812-mocha_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/812-slate-double-equal-bowl-low-divide-undermount-quartz-granite-sink.html,812-Slate Equal Bowl Low-Divide Undermount Quartz Granite Sink,812-Slate,"The 812-Slate is made from a granite composite material that is comprised of 80% Quartz and 20% Acrylic. The 812-Slate is anti-bacterial, stain, scratch, and heat resistant up to 550 degrees. The overall dimensions of the sink are 33"" x 19"" x 10 3/4"" and a 33"" minimum cabinet size is required. The sink features a low divide and a 3 1/2"" offset drain. As always, our Quartz Granite sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,287.00,InStock,2021-07-30,5,1, 812-Slate,Undermount Installation,"Made with 80% Quartz, 20% Acrylic",All-Natural Materials - Eco-Friendly and Recyclable,Offset Drain,Heat Resistant to 550 Degrees,Stain Resistant,Scratch Resistant,Multiple Colors Available,Installation Hardware Included,Limited Lifetime Warranty,Acrylic Provides Sound Dampening - No Pads Needed,Low-Divide Center,,,,https://www.mrdirectint.com/media/products/sink/812-slate/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/812-slate/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/812-slate/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/812-slate/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/812-slate/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/812-slate/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/812-slate/product/dim_in.1000.png,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/812-slate_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_trugranite.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/812-slate_flush.dxf,,https://www.mrdirectint.com/files/dxfs/812-slate_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/812-beige-double-equal-bowl-low-divide-undermount-quartz-granite-sink.html,812-Beige Equal Bowl Low-Divide Undermount Quartz Granite Sink,812-Beige,"The 812-Beige is made from a granite composite material that is comprised of 80% Quartz and 20% Acrylic. The 812-Beige is anti-bacterial, stain, scratch, and heat resistant up to 550 degrees. The overall dimensions of the sink are 33"" x 19"" x 10 3/4"" and a 33"" minimum cabinet size is required. The sink features a low divide and a 3 1/2"" offset drain. As always, our Quartz Granite sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,287.00,InStock,2021-07-30,5,1, 812-Beige,Undermount Installation,"Made with 80% Quartz, 20% Acrylic",All-Natural Materials - Eco-Friendly and Recyclable,Offset Drain,Heat Resistant to 550 Degrees,Stain Resistant,Scratch Resistant,Multiple Colors Available,Installation Hardware Included,Limited Lifetime Warranty,Acrylic Provides Sound Dampening - No Pads Needed,Low-Divide Center,,,,https://www.mrdirectint.com/media/products/sink/812-beige/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/812-beige/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/812-beige/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/812-beige/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/812-beige/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/812-beige/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/812-beige/product/dim_in.1000.png,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/812-beige_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_trugranite.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/812-beige_flush.dxf,,https://www.mrdirectint.com/files/dxfs/812-beige_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/2421-d-bowl-stainless-steel-kitchen-sink.html,2421 D-Bowl Stainless Steel Kitchen Sink,2421,"The 2421 undermount sink has a single bowl made from 304 grade stainless steel and is available in your choice of 18 or 16 gauge thicknesses. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the 2421 are 23 1/2"" x 21"" x 9 1/4"" and a 24"" minimum cabinet size is required. This sink contains a 3 1/2"" offset drain, is fully insulated and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,109.00,InStock,2021-07-30,4.85365853659,41,,16- or 18-Gauge Steel Available,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,Cardboard Cutout Template Included,Installation Hardware Included,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,,,,,,https://www.mrdirectint.com/media/products/sink/2421/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/2421/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/2421/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/2421/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/2421/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/2421/product/dim_in.1000.png,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/2421_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_stainless.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/2421_flush.dxf,https://www.mrdirectint.com/files/dxfs/2421_full.dxf,https://www.mrdirectint.com/files/dxfs/2421_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/2020-stainless-steel-sink.html,2020 Stainless Steel Sink,2020,"The 2020 stainless steel undermount bar sink makes a great addition to your small kitchen or bar area. Constructed from 304 grade stainless steel, the single bowl 2020 is available in your choice of 18 or 16 gauge thicknesses. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the sink are 20"" x 20"" x 9 1/4"" and a 21"" minimum cabinet size is required. The 2020 has a 3 1/2"" offset drain, is fully insulated and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,109.00,InStock,2021-07-30,4.92857142857,14,,Undermount Installation,"21"" Minimum Cabinet Size",16- or 18-Gauge Steel Available,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,Cardboard Cutout Template Included,Installation Hardware Included,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,,,,https://www.mrdirectint.com/media/products/sink/2020/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/2020/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/2020/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/2020/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/2020/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/2020/product/dim_in.1000.png,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/2020_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_stainless.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/2020_flush.dxf,https://www.mrdirectint.com/files/dxfs/2020_full.dxf,https://www.mrdirectint.com/files/dxfs/2020_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/3218br-offset-double-bowl-stainless-steel-kitchen-sink.html,3218BR Offset Double Bowl Undermount Stainless Steel Sink,3218BR,"The 3218BR is part of our Fabricator Series line of sinks. It is constructed from 18 gauge, 304 grade stainless steel and has reversible bowls available. The surface has a brushed satin finish to help mask small scratches that occur over time and will keep this sink looking beautiful for years. The overall dimensions of the 3218BR are 32 1/4"" x 18"" x 9 1/4"" and a 33"" minimum cabinet size is required. The 3218BR has a cutout template included with purchase. This sink contains a 3 1/2"" center drain, is fully insulated, and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,114.00,InStock,2021-07-30,4.88888888889,9,,16- or 18-Gauge Steel Available,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Center Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,One-Piece Construction,Limited Lifetime Warranty,,,,,,,,https://www.mrdirectint.com/media/products/sink/3218br/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/3218br/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/3218br/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/3218br/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/3218br/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/3218br/product/dim_in.1000.png,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/3218br_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_stainless.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/3218br_flush.dxf,https://www.mrdirectint.com/files/dxfs/3218br_full.dxf,https://www.mrdirectint.com/files/dxfs/3218br_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/346-offset-single-bowl-stainless-steel-sink.html,346 Offset Single Bowl Stainless Steel Sink,346,"The offset 346 undermount sink has a single bowl made from 304 grade stainless steel and is available in your choice of 18 or 16 gauge thicknesses. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the 346 are 31 3/8"" x 20 1/2"" x 9 3/8"" and a 33"" minimum cabinet size is required. This sink contains a 3 1/2"" offset drain, is fully insulated and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,195.00,InStock,2021-07-30,4.81818181818,33,,16- or 18-Gauge Steel Available,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,Cardboard Cutout Template Included,Installation Hardware Included,Limited Lifetime Warranty,,,,,,,https://www.mrdirectint.com/media/products/sink/346/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/346/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/346/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/346/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/346/product/dim_in.1000.png,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/346_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_stainless.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/346_flush.dxf,https://www.mrdirectint.com/files/dxfs/346_full.dxf,https://www.mrdirectint.com/files/dxfs/346_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/415-fireclay-single-bowl-sink.html,415 Fireclay Single Bowl Sink,415,"The 415 Fireclay Single Bowl Sink offers style, functionality, convenience, and class all in one simple sink. A classic style with modern appeal, fireclay sinks are becoming an increasingly popular choice for kitchens. This sink has a sleek smooth apron design and is sure to bring both fashion and function to your kitchen. Our fireclay sinks are fired at temperatures of over 2,000 degrees Fahrenheit to ensure a smooth body, a strong base, and an overall beautiful result. Fireclay is made with durability in mind, and is incredibly heat, chip, crack, and stain resistant. As an added bonus, the upkeep and maintenance is relatively simple. The 415 Fireclay has overall dimensions of 29 7/8"" x 19 3/4"" x 10 1/8"" and requires an apron-front installation.",USD,299.00,InStock,2021-07-30,5,1,,Farmhouse-Style/Apron Sink Installation,All-Natural Materials - Eco-Friendly and Recyclable,Center Drain,Stain Resistant,Scratch Resistant,Limited Lifetime Warranty,"Fits Standard 3 1/2"" Drain",,,,,,,,,https://www.mrdirectint.com/media/products/sink/415/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/415/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/415/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/415/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/415_specs.pdf,,,,,,,,,,,https://www.mrdirectint.com/files/install/apron_install.pdf,,,,,,,
https://www.mrdirectint.com/405-single-bowl-stainless-steel-apron-sink.html,405 Single Bowl Stainless Steel Apron Sink,405,"Apron style sinks, especially stainless steel, are becoming a popular choice for today's kitchens. The 405 features a large single-bowl design. The overall dimensions of the 405 are 32 3/4"" x 20"" x 10"". Our stainless steel apron sinks are constructed from high-quality, 16-gauge or 18-gauge, 304 steel. All of our apron models are handmade to perfection, ensuring a sturdy construction. This sink features a 3 1/2"" offset drain, a fully insulated exterior and sound dampening pads.. All of our stainless steel sinks are backed by a limited lifetime warranty.",USD,390.00,InStock,2021-07-30,4.42857142857,7,,Farmhouse-Style/Apron Sink Installation,16- or 18-Gauge Steel Available,Certified High-Quality 304 Stainless Steel,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,Cardboard Cutout Template Included,Limited Lifetime Warranty,,,,,,,,https://www.mrdirectint.com/media/products/sink/405/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/405/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/405/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/405/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/405/product/dim_in.1000.png,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/405_specs.pdf,,,,,,,,,,,https://www.mrdirectint.com/files/install/apron_install.pdf,,,,,,,
https://www.mrdirectint.com/t3121l-topmount-offset-stainless-steel-kitchen-sink.html,T3121L Topmount Offset Kitchen Sink,T3121L,"The T3121L offset double bowl topmount sink is constructed from 304 grade stainless steel and is available in 18 gauge thickness. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the T3121L are 31 3/8"" x 20 1/2"" x 9 1/4"" and a 33"" minimum cabinet size is required. This sink contains a 3 1/2"" offset drain, is fully insulated and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,114.00,InStock,2021-07-30,4.59375,32,,Topmount Installation,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,One-Piece Construction,Installation Hardware Included,Limited Lifetime Warranty,,,,,,,https://www.mrdirectint.com/media/products/sink/t3121l/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/t3121l/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/t3121l/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/t3121l/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/t3121l/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/t3121l/product/dim_in.1000.png,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/t3121l_specs.pdf,,,,,,,,,,https://www.mrdirectint.com/files/install/topmount_install.pdf,,,,,,,,
https://www.mrdirectint.com/3018-single-bowl-undermount-stainless-steel-sink.html,3018 Single Bowl Undermount Stainless Steel Sink,3018,"The 3018 undermount sink has a single bowl made from 304 grade stainless steel and is available in your choice of 18 or 16 gauge thicknesses. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the 3018 are 30"" x 18"" x 8 1/2"" and a 33"" minimum cabinet size is required. This sink contains a 3 1/2"" offset drain, is fully insulated, and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,160.00,InStock,2021-07-30,5,1,,Undermount Installation,"33"" Minimum Cabinet Size",16- or 18-Gauge Steel Available,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,One-Piece Construction,Cardboard Cutout Template Included,Installation Hardware Included,Limited Lifetime Warranty,,,,https://www.mrdirectint.com/media/products/sink/3018/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/3018/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/3018/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/3018/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/3018_specs.pdf,,,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/3018_flush.dxf,https://www.mrdirectint.com/files/dxfs/3018_full.dxf,https://www.mrdirectint.com/files/dxfs/3018_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/us1022t-topmount-double-equal-bowl-stainless-steel-sink.html,US1022T Topmount Double Equal Bowl Stainless Steel Sink,US1022T,"We are proud to introduce a new line of stainless steel kitchen sinks that have been made in the USA. This new collection of kitchen sinks is made from 300-series stainless steel. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the US1022T are 33"" x 22"" x 7 1/2"" and a 33"" minimum cabinet size is required. This sink contains a 3 1/2"" centered drain and comes with sound-dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,103.00,InStock,2021-07-30,4.64285714286,14,,Topmount Installation,Certified High-Quality 300 Series Stainless Steel,Brushed Satin Finish,Center Drain,Thick Sound Dampener Rubber Pad,One-Piece Construction,Installation Hardware Included,Limited Lifetime Warranty,,,,,,,,https://www.mrdirectint.com/media/products/sink/us1022t/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/us1022t/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/us1022t/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/us1022t/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/us1022t_specs.pdf,,,,,,,,,,https://www.mrdirectint.com/files/install/topmount_install.pdf,,,,,,,,
https://www.mrdirectint.com/2118-d-bowl-stainless-steel-sink.html,2118 D-Bowl Stainless Steel Sink,2118,"The 2118 undermount sink has a single bowl made from 304 grade stainless steel and is available in your choice of 18 or 16 gauge thicknesses. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the sink are 20 1/8"" x 17 3/4"" x 8 1/4"" and a 21"" minimum cabinet size is required. This sink contains a 3 1/2"" offset drain, is fully insulated and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,103.00,InStock,2021-07-30,5,28,,Undermount Installation,"21"" Minimum Cabinet Size",16- or 18-Gauge Steel Available,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,Cardboard Cutout Template Included,Installation Hardware Included,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,,,,https://www.mrdirectint.com/media/products/sink/2118/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/2118/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/2118/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/2118/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/2118/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/2118/product/dim_in.1000.png,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/2118_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_stainless.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/2118_flush.dxf,https://www.mrdirectint.com/files/dxfs/2118_full.dxf,https://www.mrdirectint.com/files/dxfs/2118_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/3160l-double-bowl-3-4-stainless-steel-sink.html,"3160L Double Bowl 3/4"" Radius Stainless Steel Sink",3160L,"This functional and attractive, undermount, stainless steel sink is comprised of two unequal-sized basins. Both have the same length front to back and the same depth, but vary in width. The wide basin is on the left and the narrow one is on the right. The three-quarter inch radius corners of the 3160L provide maximum interior space. This model is made of 304-grade, cold rolled steel and is available in three thicknesses: standard 18, heavy-duty 16, and a hefty 14 gauge. This sink contains 3 1/2"" drains, is fully insulated and comes with sound dampening pads. With an overall measurement of 31 1/8"" x 18"" x 9 5/8"", it will require a minimum-width cabinet of 33"". It is cUPC certified.",USD,229.00,InStock,2021-07-30,5,1,,Undermount Installation,"33"" Minimum Cabinet Size","14-, 16- or 18-Gauge Steel Available",Certified High-Quality 304 Stainless Steel,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,Cardboard Cutout Template Included,Installation Hardware Included,Limited Lifetime Warranty,,,,,,https://www.mrdirectint.com/media/products/sink/3160l/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/3160l/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/3160l/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/3160l/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/3160l/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/3160l/product/dim_in.1000.png,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/3160l_specs.pdf,,,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/3160l_flush.dxf,https://www.mrdirectint.com/files/dxfs/3160l_full.dxf,https://www.mrdirectint.com/files/dxfs/3160l_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/t848-black-large-single-bowl-topmount-quartz-granite-sink.html,T848-Black Large Single Bowl Topmount Quartz Granite Sink,T848-Black,"The Quartz Granite T848-Black equal, single bowl topmount sink is made from a granite composite material comprised of 80% Quartz and 20% Acrylic. The non-porous finish of our Quartz Granite sinks gives it anti-bacterial properties. Besides this anti-bacterial quality, the T848-Black is stain, scratch, and heat-resistant up to 550 degrees. The overall dimensions of the sink are 33"" x 21"" x 9 1/4"" and a 33"" minimum cabinet size is required. Its 3 1/2"" drain is offset. As always, our Quartz Granite sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,287.00,InStock,2021-07-30,4.33333333333,6, T848-Black,Topmount Installation,"Made with 80% Quartz, 20% Acrylic",All-Natural Materials - Eco-Friendly and Recyclable,Offset Drain,Heat Resistant to 550 Degrees,Stain Resistant,Scratch Resistant,Multiple Colors Available,Installation Hardware Included,Limited Lifetime Warranty,Acrylic Provides Sound Dampening - No Pads Needed,,,,,https://www.mrdirectint.com/media/products/sink/t848-black/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/t848-black/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/t848-black/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/t848-black/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/t848-black/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/t848-black/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/t848-black/product/dim_in.1000.png,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/t848-black_specs.pdf,,,,,,,,,,https://www.mrdirectint.com/files/install/topmount_install.pdf,,,,,,,,
